date,open,high,low,close,volume,a_value,b_value,a_volume,b_volume,all_volume
2007-04-16,16.26,16.67,16.26,16.45,7730511,3580759293.65,3821624454.0512,217675337,448578819,1015463124
2007-04-17,16.52,16.56,15.75,16.45,9776178,3580759293.65,3817811264.9424,217675337,448578819,1015463124
2007-04-18,16.4,16.97,16.01,16.86,10079258,3670006181.82,3819276637.3704,217675337,448578819,1015463124
2007-04-19,16.86,16.94,15.18,16.25,9372988,3537224226.25,3674949093.8301,217675337,448578819,1015463124
2007-04-20,16.25,16.25,16.25,16.25,--,3537224226.25,3675209404.1187,217675337,448578819,1015463124
2007-04-23,17.0,17.1,16.45,16.95,10409480,3689596962.15,3873172709.605,217675337,448578819,1015463124
2007-04-24,16.96,17.39,16.6,17.2,14223219,3744015796.4,3810713177.9999,217675337,448578819,1015463124
2007-04-25,17.31,18.3,17.21,18.17,20798406,3955160873.29,3894469392.758,217675337,448578819,1015463124
2007-04-26,18.0,18.08,17.29,17.56,9230730,3822378917.72,3941768395.7331,217675337,448578819,1015463124
2007-04-27,17.56,17.56,16.6,16.7,8378776,3635178127.9,3959577199.1368,217675337,448578819,1015463124
2007-04-30,16.49,17.09,16.41,16.87,5928297,3672182935.19,4353019176.8888,217675337,448578819,1015463124
2007-05-08,17.0,17.36,16.81,17.29,9328876,3763606576.73,4785619528.6403,217675337,448578819,1015463124
2007-05-09,17.29,17.6,16.21,17.34,13824185,3774490343.58,5073920193.5961,217675337,448578819,1015463124
2007-05-10,17.52,17.55,16.98,17.08,17490545,3717894755.96,5346676615.6001,217675337,448578819,1015463124
2007-05-11,16.7,16.86,16.4,16.58,7423874,3609057087.46,5093527259.7694,217675337,448578819,1015463124
2007-05-14,16.4,16.74,16.11,16.34,7421360,3556815006.58,5283953454.2231,217675337,448578819,1015463124
2007-05-15,16.37,16.67,15.55,15.55,9223981,3384851490.35,4914570687.4229,217675337,448578819,1015463124
2007-05-16,15.54,16.08,15.25,16.0,7277440,3482805392.0,4834762055.9879,217675337,448578819,1015463124
2007-05-17,16.08,16.34,15.9,16.18,9050631,3521986952.66,4934553617.7887,217675337,448578819,1015463124
2007-05-18,16.28,16.51,16.0,16.06,8025598,3495865912.22,4682847878.3133,217675337,448578819,1015463124
2007-05-21,15.5,16.42,15.35,16.2,7795083,3526340459.4,4665517887.941,217675337,448578819,1015463124
2007-05-22,16.25,16.93,16.25,16.74,11330859,3643885141.38,4570287475.5717,217675337,448578819,1015463124
2007-05-23,16.85,17.1,16.53,17.05,12686479,3711364495.85,4682855414.4375,217675337,448578819,1015463124
2007-05-24,17.08,17.45,16.3,16.65,9671840,3624294361.05,4343940390.1711,217675337,448578819,1015463124
2007-05-25,16.5,16.75,16.25,16.33,12454252,6309290300.57,4460769154.9491,386361929,448578819,1015463124
2007-05-28,16.45,17.2,16.32,17.1,20383648,6606788985.9,4606173287.655,386361929,448578819,1015463124
2007-05-29,17.1,17.86,16.9,17.7,22603064,6838606143.3,4531098957.0757,386361929,448578819,1015463124
2007-05-30,16.05,17.2,15.93,15.99,17144632,6177927244.71,4076700186.7622,386361929,448578819,1015463124
2007-05-31,15.7,16.2,14.39,14.8,15912089,5718156549.2,4066242513.6127,386361929,448578819,1015463124
2007-06-01,14.82,15.16,13.32,13.32,20392583,5146340894.28,3738385450.6714,386361929,448578819,1015463124
2007-06-04,13.36,13.8,11.99,11.99,15745725,4632479528.71,3555333892.0021,386361929,448578819,1015463124
2007-06-05,12.01,13.19,11.9,13.19,21056281,5096113843.51,3908472184.314,386361929,448578819,1015463124
2007-06-06,13.42,14.0,13.35,13.46,17546103,5200431564.34,3897458408.0026,386361929,448578819,1015463124
2007-06-07,13.48,14.09,13.35,14.01,11623086,5412930625.29,3976131551.8732,386361929,448578819,1015463124
2007-06-08,14.05,14.38,13.7,13.97,10404543,5397476148.13,3990858753.364,386361929,448578819,1015463124
2007-06-11,14.19,14.58,14.0,14.25,9952487,5505657488.25,3958227021.7495,386361929,448578819,1015463124
2007-06-12,14.53,15.34,14.22,15.28,15880103,5903610275.12,4087063703.2176,386361929,448578819,1015463124
2007-06-13,15.47,16.0,15.26,15.73,11696086,6077473143.17,4233173854.1267,386361929,448578819,1015463124
2007-06-14,15.6,15.78,15.1,15.32,7524390,5919064752.28,4092376491.3183,386361929,448578819,1015463124
2007-06-15,15.32,15.32,15.32,15.32,--,5919064752.28,4090363269.5786,386361929,448578819,1015463124
2007-06-18,16.01,16.8,15.85,16.59,13301180,6409744402.11,4394700223.5927,386361929,448578819,1015463124
2007-06-19,16.09,16.29,15.5,15.87,9514683,6131563813.23,4218877736.8809,386361929,448578819,1015463124
2007-06-20,15.67,16.2,14.8,14.82,11251870,5725883787.78,4026431771.4368,386361929,448578819,1015463124
2007-06-21,14.8,15.37,14.26,14.5,9712834,5602247970.5,3893021784.0512,386361929,448578819,1015463124
2007-06-22,14.5,14.9,13.25,14.0,11700639,5409067006.0,3807567519.0317,386361929,448578819,1015463124
2007-06-25,14.0,14.29,13.0,13.06,6942006,5045886792.74,3577823839.6715,386361929,448578819,1015463124
2007-06-26,12.53,14.05,12.53,13.96,6438769,5393612528.84,3591276897.8848,386361929,448578819,1015463124
2007-06-27,13.8,14.42,13.71,14.3,7032681,5524975584.7,3651355552.5502,386361929,448578819,1015463124
2007-06-28,13.93,14.06,13.0,13.03,12226348,5034295934.87,3498161175.7841,386361929,448578819,1015463124
2007-06-29,12.95,13.8,12.61,13.19,7223956,5096113843.51,3549067335.6164,386361929,448578819,1015463124
2007-07-02,12.81,14.0,12.81,13.9,4907677,5370908834.1,3548624139.7432,386396319,448578819,1015463124
2007-07-03,14.07,14.4,13.85,13.9,5631383,5370908834.1,3635048411.601,386396319,448578819,1015463124
2007-07-04,13.9,14.1,13.55,13.55,2520860,5235670122.45,3566120193.9944,386396319,448578819,1015463124
2007-07-05,13.3,13.6,13.01,13.01,3415196,5027016110.19,3392639692.4387,386396319,448578819,1015463124
2007-07-06,13.07,13.49,12.44,13.42,6358083,5185438600.98,3499803108.8353,386396319,448578819,1015463124
2007-07-09,13.49,13.85,13.3,13.7,4488262,5293629570.3,3558231262.594,386396319,448578819,1015463124
2007-07-10,13.75,13.8,12.98,13.1,2379148,5061791778.9,3495322030.7229,386396319,448578819,1015463124
2007-07-11,13.0,13.32,12.5,12.83,7082533,4957464772.77,3475732234.8341,386396319,448578819,1015463124
2007-07-12,13.1,13.1,12.51,13.07,4573187,5050199889.33,3608939060.8726,386396319,448578819,1015463124
2007-07-13,13.1,13.39,12.7,13.18,5053062,5092703484.42,3554890247.5501,386396319,448578819,1015463124
2007-07-16,13.18,13.6,13.01,13.35,5159536,5158390858.65,3637521516.3459,386396319,448578819,1015463124
2007-07-17,13.18,14.28,13.1,14.13,9805354,5459779987.47,3723104254.3391,386396319,448578819,1015463124
2007-07-18,14.13,14.13,14.13,14.13,--,5459779987.47,3723296694.6525,386396319,448578819,1015463124
2007-07-19,14.3,14.8,14.19,14.43,6653634,5575698883.17,3757119268.4578,386396319,448578819,1015463124
2007-07-20,14.41,14.64,14.22,14.57,5498794,5629794367.83,3760304716.3673,386396319,448578819,1015463124
2007-07-23,14.58,15.4,14.58,15.37,7414614,5938911423.03,3918655506.6578,386396319,448578819,1015463124
2007-07-24,15.44,16.15,15.13,15.9,9427399,6143701472.1,3921734013.3768,386396319,448578819,1015463124
2007-07-25,16.0,16.05,15.56,15.62,7424251,6035510502.78,3923112675.5191,386396319,448578819,1015463124
2007-07-26,15.65,16.11,15.65,15.81,6632067,6108925803.39,3989267509.7194,386396319,448578819,1015463124
2007-07-27,15.58,15.98,15.4,15.7,4405179,6066422208.3,3872120343.6957,386396319,448578819,1015463124
2007-07-30,15.66,16.2,15.58,15.8,4722020,6105061840.2,3869027751.6017,386396319,448578819,1015463124
2007-07-31,16.09,16.9,15.88,16.57,9189836,6402587005.83,4103631558.1764,386396319,448578819,1015463124
2007-08-01,16.7,17.97,16.7,16.91,18950632,6533961754.29,4145609339.769,386396319,448578819,1015463124
2007-08-02,17.05,17.8,17.05,17.8,10767215,6877854478.2,4295489840.5097,386396319,448578819,1015463124
2007-08-03,17.85,18.66,17.6,18.0,9216073,6955133742.0,4306724721.321,386396319,448578819,1015463124
2007-08-06,18.0,18.22,17.57,17.89,6578852,6912630146.91,4132100747.4979,386396319,448578819,1015463124
2007-08-07,17.86,17.86,16.78,17.0,7994197,6568737423.0,4107091401.7494,386396319,448578819,1015463124
2007-08-08,16.99,17.56,16.8,17.01,5943773,6572601386.19,4123724524.9264,386396319,448578819,1015463124
2007-08-09,17.0,17.58,17.0,17.32,6163215,6692384245.08,4114190206.418,386396319,448578819,1015463124
2007-08-10,17.54,17.6,16.42,16.95,5582253,6549417607.05,3959102827.0357,386396319,448578819,1015463124
2007-08-13,16.85,16.85,15.7,16.2,13754477,6259620367.8,3864640650.7519,386396319,448578819,1015463124
2007-08-14,16.01,17.15,15.9,17.02,6494936,6576465349.38,4049268470.5333,386396319,448578819,1015463124
2007-08-15,16.95,17.4,16.66,17.33,9623377,6696248208.27,3953753973.198,386396319,448578819,1015463124
2007-08-16,17.1,18.08,17.08,17.9,15798515,6916494110.1,3793986346.7076,386396319,448578819,1015463124
2007-08-17,17.88,18.08,17.2,17.3,10070852,6684656318.7,3531968767.0568,386396319,448578819,1015463124
2007-08-20,17.71,19.03,17.7,19.0,11985801,7341530061.0,3886204821.4546,386396319,448578819,1015463124
2007-08-21,19.05,20.9,18.7,20.89,16206698,8071819103.91,4080504404.2946,386396319,448578819,1015463124
2007-08-22,20.92,22.98,20.0,22.05,14769931,8520038833.95,4103466256.8816,386396319,448578819,1015463124
2007-08-23,21.93,22.6,21.51,21.8,16036387,8423439754.2,4089623518.2482,386396319,448578819,1015463124
2007-08-24,21.8,22.0,21.05,21.35,6025692,8249561410.65,4043333817.6158,386396319,448578819,1015463124
2007-08-27,21.51,22.22,20.44,20.8,10522421,8037043435.2,4034680104.187,386396319,448578819,1015463124
2007-08-28,20.5,20.8,20.18,20.5,7080251,7921124539.5,3917633778.6817,386396319,448578819,1015463124
2007-08-29,20.5,20.59,19.4,19.89,6904510,7685422784.91,3839613451.5665,386396319,448578819,1015463124
2007-08-30,19.89,19.89,19.89,19.89,--,7685422784.91,3841041008.8001,386396319,448578819,1015463124
2007-08-31,20.59,21.8,20.51,20.95,11755421,8095002883.05,4002498341.9858,386396319,448578819,1015463124
2007-09-03,21.01,21.58,20.01,20.1,10289919,7766566011.9,3911127322.3437,386396319,448578819,1015463124
2007-09-04,20.1,21.3,20.1,20.6,9511943,7959764171.4,3913630392.1537,386396319,448578819,1015463124
2007-09-05,20.75,22.3,20.75,22.0,10266075,8500719018.0,4012858718.3894,386396319,448578819,1015463124
2007-09-06,22.58,23.98,22.5,23.44,7970364,9057129717.36,4115510777.6033,386396319,448578819,1015463124
2007-09-07,23.25,25.78,22.47,24.8,13036293,9582628711.2,4217755302.96,386396319,448578819,1015463124
2007-09-10,24.6,24.6,23.35,24.1,8399558,9312151287.9,4208581731.5378,386396319,448578819,1015463124
2007-09-11,23.89,25.68,23.0,23.41,9765035,9045537827.79,4103885902.3668,386396319,448578819,1015463124
2007-09-12,23.4,24.58,23.15,24.35,8339216,9408750367.65,4167291396.9854,386396319,448578819,1015463124
2007-09-13,24.19,24.8,23.7,24.2,4322699,9350790919.8,4207099985.9829,386396319,448578819,1015463124
2007-09-14,24.2,25.0,23.85,24.99,5537136,9656044011.81,4548851643.2691,386396319,448578819,1015463124
2007-09-17,24.73,25.9,24.49,25.89,8772620,10003800698.91,4849081275.0428,386396319,448578819,1015463124
2007-09-18,25.87,28.35,25.5,27.9,9955360,10780457300.1,4949774166.2647,386396319,448578819,1015463124
2007-09-19,27.9,28.0,26.5,26.63,3237708,10289733974.97,4805848280.1989,386396319,448578819,1015463124
2007-09-20,26.5,27.3,26.03,26.48,4496390,10231774527.12,4700723385.3874,386396319,448578819,1015463124
2007-09-21,26.3,26.79,23.9,25.98,6727879,10038576367.62,4583472507.9407,386396319,448578819,1015463124
2007-09-24,25.21,26.48,24.5,26.01,5129341,10050168257.19,4597408506.1106,386396319,448578819,1015463124
2007-09-25,25.8,26.01,24.5,24.68,2341220,9536261152.92,4524778302.0844,386396319,448578819,1015463124
2007-09-26,24.9,25.5,23.46,23.46,3602058,9064857643.74,4549554386.847,386396319,448578819,1015463124
2007-09-27,23.65,24.2,22.7,23.0,5878655,8887115337.0,4640371187.3582,386396319,448578819,1015463124
2007-09-28,23.54,24.2,23.38,24.0,8550777,9273511656.0,4660863209.8256,386396319,448578819,1015463124
2007-10-08,25.5,25.5,24.0,24.5,6373043,9466709815.5,4643536090.3578,386396319,448578819,1015463124
2007-10-09,24.5,24.55,22.58,22.75,8585294,8790516257.25,4523023820.6076,386396319,448578819,1015463124
2007-10-10,22.75,22.75,22.75,22.75,--,8790516257.25,4518778470.6645,386396319,448578819,1015463124
2007-10-11,23.0,24.9,23.0,24.44,15004785,9443526036.36,4563735488.4835,386396319,448578819,1015463124
2007-10-12,25.0,26.5,24.5,26.1,22028935,10084943925.9,4780168039.9688,386396319,448578819,1015463124
2007-10-15,26.5,27.45,25.3,25.64,12076175,9907201619.16,4760748614.3154,386396319,448578819,1187963124
2007-10-16,26.67,27.5,25.9,26.65,9778573,10297461901.35,4803333547.3395,386396319,448578819,1187963124
2007-10-17,26.1,26.63,24.01,25.5,11096134,9853106134.5,4813219147.9211,386396319,448578819,1187963124
2007-10-18,25.3,25.3,23.5,23.86,9453768,9219416171.34,4858990784.8754,386396319,448578819,1187963124
2007-10-19,24.2,24.55,23.2,23.97,5568042,9261919766.43,4792462688.2399,386396319,448578819,1187963124
2007-10-22,23.7,23.9,22.45,22.5,3652000,8693917177.5,4586829671.8221,386396319,448578819,1187963124
2007-10-23,22.63,23.78,22.6,23.7,3282689,9157592760.3,4710457545.7597,386396319,448578819,1187963124
2007-10-24,23.97,24.0,22.81,22.99,3582319,8883251373.81,4553655922.4206,386396319,448578819,1187963124
2007-10-25,22.98,22.98,20.69,20.69,4491911,7994539840.11,4328400363.8602,386396319,448578819,1187963124
2007-10-26,20.38,21.52,20.0,20.6,3818668,7959764171.4,4407754046.6571,386396319,448578819,1187963124
2007-10-29,20.81,21.4,19.01,19.8,4229464,7650647116.2,4346056560.7497,386396319,448578819,1187963124
2007-10-30,20.36,20.6,19.52,20.1,3863952,7766566011.9,4437191852.2225,386396319,448578819,1187963124
2007-10-31,20.6,22.11,20.41,22.11,6580336,8543222613.09,4651739924.089,386396319,448578819,1187963124
2007-11-01,22.44,22.45,20.7,20.75,6103968,8017723619.25,4487428194.1623,386396319,448578819,1187963124
2007-11-02,20.21,20.21,19.2,19.4,4874204,7496088588.6,4396085300.4121,386396319,448578819,1187963124
2007-11-05,19.36,19.88,18.88,19.15,2935214,7399489508.85,4463012049.0441,386396319,448578819,1187963124
2007-11-06,19.26,20.3,19.18,19.95,1699276,7708606564.05,4459307685.1568,386396319,448578819,1187963124
2007-11-07,20.0,20.37,19.33,19.66,2209776,7596551631.54,4345976938.0094,386396319,448578819,1187963124
2007-11-08,19.67,19.67,18.1,18.29,3421081,7067188674.51,4207901775.764,386396319,448578819,1187963124
2007-11-09,18.01,18.99,17.66,17.88,3638449,6908766183.72,4105060281.7149,386396319,448578819,1187963124
2007-11-12,17.75,17.75,16.6,16.85,4241705,6510777975.15,3823757177.1882,386396319,448578819,1187963124
2007-11-13,17.1,17.58,16.86,17.0,4417504,6568737423.0,3808863014.661,386396319,448578819,1187963124
2007-11-14,17.4,18.18,16.98,18.13,5583847,7005365263.47,4050855766.6843,386396319,448578819,1187963124
2007-11-15,18.0,18.49,17.68,17.8,4963860,6877854478.2,3993933043.4421,386396319,448578819,1187963124
2007-11-16,17.8,17.8,17.8,17.8,--,6877854478.2,3999039036.7073,386396319,448578819,1187963124
2007-11-19,17.99,18.85,17.75,18.68,2375738,7217883238.92,4067557970.9994,386396319,448578819,1187963124
2007-11-20,18.4,19.55,18.31,19.07,3249960,7368577803.33,4033473875.7427,386396319,448578819,1187963124
2007-11-21,19.12,19.78,18.6,18.81,2083546,7268114760.39,4029633906.4784,386396319,448578819,1187963124
2007-11-22,18.5,18.6,17.56,17.58,2021013,6792847288.02,3961470515.7582,386396319,448578819,1187963124
2007-11-23,17.58,17.99,17.18,17.9,2302168,6916494110.1,3883188936.3387,386396319,448578819,1187963124
2007-11-26,18.28,18.88,17.7,17.75,1942249,6858534662.25,3796766189.649,386396319,448578819,1187963124
2007-11-27,17.5,18.3,17.5,17.99,4171052,6951269778.81,3615346560.7232,386396319,448578819,1187963124
2007-11-28,18.12,18.4,17.6,17.9,3137765,6916494110.1,3632341731.865,386396319,448578819,1187963124
2007-11-29,18.1,18.5,17.78,18.36,4241551,7094236416.84,3793891696.5768,386396319,448578819,1187963124
2007-11-30,18.36,19.09,18.05,18.66,6400835,7210155312.54,3967831228.8379,386396319,448578819,1187963124
2007-12-03,18.73,19.88,18.72,19.39,9055521,7492224625.41,4019103563.5602,386396319,448578819,1187963124
2007-12-04,19.45,19.59,19.01,19.5,6565185,7534728220.5,4049526179.0648,386396319,448578819,1187963124
2007-12-05,19.85,20.3,19.3,20.0,7846735,7727926380.0,4178242013.399,386396319,448578819,1187963124
2007-12-06,20.6,20.88,20.0,20.7,9974159,7998403803.3,4162833869.261,386396319,448578819,1187963124
2007-12-07,20.9,20.94,20.2,20.54,6710397,7936580392.26,4156841977.6862,386396319,448578819,1187963124
2007-12-10,19.95,21.55,19.85,21.5,8446549,8307520858.5,4229731953.7064,386396319,448578819,1187963124
2007-12-11,21.2,21.79,20.86,21.35,8828728,8249561410.65,4181934803.9528,386396319,448578819,1187963124
2007-12-12,21.39,21.4,20.9,21.25,9745779,8210921778.75,4143090300.553,386396319,448578819,1187963124
2007-12-13,21.21,21.21,19.5,19.5,6496739,7534728220.5,3990336293.6135,386396319,448578819,1187963124
2007-12-14,19.2,19.99,19.03,19.86,2583306,7673830895.34,4043385179.8906,386396319,448578819,1187963124
2007-12-17,20.04,20.28,19.3,19.81,4590990,7654511079.39,4032144916.1335,386396319,448578819,1187963124
2007-12-18,19.9,20.3,18.88,19.79,4479255,7646783153.01,4009608989.1352,386396319,448578819,1187963124
2007-12-19,19.86,20.6,19.8,20.47,6089701,7909532649.93,4042574822.2541,386396319,448578819,1187963124
2007-12-20,20.8,21.34,20.51,21.06,5259922,8137506478.14,4142037396.3491,386396319,448578819,1187963124
2007-12-21,21.09,21.55,20.93,21.1,4488703,8152962330.9,4133025133.8702,386396319,448578819,1187963124
2007-12-24,21.08,22.4,21.08,21.88,7863391,8454351459.72,4164534341.848,386396319,448578819,1187963124
2007-12-25,21.8,22.26,21.41,22.12,5078640,8547086576.28,4189219723.9733,386396319,448578819,1187963124
2007-12-26,22.18,22.3,21.6,21.9,4483724,8462079386.1,4275474029.3165,386396319,448578819,1187963124
2007-12-27,21.9,22.29,21.65,21.9,10963671,8462079386.1,4308646298.4079,386396319,448578819,1187963124
2007-12-28,21.89,22.09,21.01,21.3,7145500,8230241594.7,4158398321.8987,386396319,448578819,1187963124
2008-01-02,21.42,21.9,21.1,21.75,4640052,8404119938.25,4233498759.7653,386396319,448578819,1187963124
2008-01-03,21.7,23.25,21.36,23.1,12854349,8925754968.9,4291377583.9023,386396319,448578819,1187963124
2008-01-04,23.12,24.47,22.81,24.47,17458834,9455117925.93,4312229904.8772,386396319,448578819,1187963124
2008-01-07,24.06,24.65,23.76,24.46,9004470,9451253962.74,4302181111.3212,386396319,448578819,1187963124
2008-01-08,24.46,25.58,23.48,23.73,8403200,9169184649.87,4282648150.3688,386396319,448578819,1187963124
2008-01-09,23.58,24.42,23.0,24.18,6487064,9343062993.42,4285595313.2096,386396319,448578819,1187963124
2008-01-10,24.21,24.9,23.75,23.86,8135212,9219416171.34,4259889728.2762,386396319,448578819,1187963124
2008-01-11,23.68,24.09,23.0,23.5,5100561,9080313496.5,4215801473.056,386396319,448578819,1187963124
2008-01-14,23.53,24.78,23.52,24.3,6547815,9389430551.7,4287025068.4794,386396319,448578819,1187963124
2008-01-15,24.4,24.45,23.59,23.98,5450879,9265783729.62,4281537514.0708,386396319,448578819,1187963124
2008-01-16,23.79,24.56,23.51,24.0,7219164,9273511656.0,4228668418.1844,386396319,448578819,1187963124
2008-01-17,23.88,25.1,23.55,24.85,12447922,9601948527.15,4193994396.9228,386396319,448578819,1187963124
2008-01-18,24.5,25.1,23.95,24.35,10795446,9408750367.65,4120214754.5308,386396319,448578819,1187963124
2008-01-21,24.35,24.62,21.97,22.5,8704510,8693917177.5,3958851802.3286,386396319,448578819,1187963124
2008-01-22,21.45,21.8,20.25,20.3,12766438,7843845275.7,3556918092.9593,386396319,448578819,1187963124
2008-01-23,20.54,22.0,20.35,21.3,9592901,8230241594.7,3596563668.414,386396319,448578819,1187963124
2008-01-24,21.62,22.39,20.9,21.86,7588852,8446623533.34,3631240156.8592,386396319,448578819,1187963124
2008-01-25,22.01,22.8,21.6,22.25,4699306,8597318097.75,3688801028.3293,386396319,448578819,1187963124
2008-01-28,22.0,22.07,20.03,20.38,13349919,7874756981.22,3466106989.399,386396319,448578819,1187963124
2008-01-29,20.56,20.94,18.8,19.3,5643753,7457448956.7,3467986534.6506,386396319,448578819,1187963124
2008-01-30,19.66,20.18,18.31,18.9,7166105,7302890429.1,3538723018.3345,386396319,448578819,1187963124
2008-01-31,18.92,19.37,18.01,18.24,5231248,7047868858.56,3577879553.1608,386396319,448578819,1187963124
2008-02-01,18.44,18.78,17.2,18.02,6911006,6962861668.38,3475660462.223,386396319,448578819,1187963124
2008-02-04,18.5,19.78,18.49,19.66,7622855,7596551631.54,3657203360.6083,386396319,448578819,1187963124
2008-02-05,19.66,19.98,19.21,19.52,2210703,7563254941.12,3644616597.8102,387461831,448578819,1187963124
2008-02-13,19.2,19.48,18.68,19.11,4118905,7404395590.41,3629109093.4637,387461831,448578819,1187963124
2008-02-14,19.58,19.93,19.32,19.8,3044667,7671744253.8,3638839082.053,387461831,448578819,1187963124
2008-02-15,19.67,19.67,19.1,19.37,1480638,7505135666.47,3561536391.3324,387461831,448578819,1187963124
2008-02-18,19.46,20.32,19.46,19.96,3795209,7733738146.76,3651964588.0127,387461831,448578819,1187963124
2008-02-19,20.0,21.1,20.0,21.0,4125240,8136698451.0,3741711079.4618,387461831,448578819,1187963124
2008-02-20,21.08,21.73,20.88,20.88,7020989,8090203031.28,3763087878.7919,387461831,448578819,1187963124
2008-02-21,20.79,21.15,20.48,21.08,3859834,8167695397.48,3741745306.0257,387461831,448578819,1187963124
2008-02-22,21.0,21.2,19.7,20.4,4188137,7904221352.4,3654121220.4008,387461831,448578819,1187963124
2008-02-25,20.45,21.08,19.75,20.7,4988251,8020459901.7,3597792774.3781,387461831,448578819,1187963124
2008-02-26,20.5,22.0,20.5,21.5,10394465,8330429366.5,3678282348.4604,387461831,448578819,1187963124
2008-02-27,21.51,22.48,21.26,22.4,7198746,8679145014.4,3730915267.5986,387461831,448578819,1187963124
2008-02-28,22.42,23.11,22.03,23.02,8855958,8919371349.62,3718145215.4951,387461831,448578819,1187963124
2008-02-29,23.09,23.1,22.35,22.85,6670587,8853502838.35,3712699289.2009,387461831,448578819,1187963124
2008-03-03,22.64,23.87,22.28,23.25,6652011,9008487570.75,3761132882.5829,387461831,448578819,1187963124
2008-03-04,23.3,23.61,21.6,22.73,6081191,8807007418.63,3741418650.9297,387461831,448578819,1187963124
2008-03-05,22.6,23.19,21.9,22.97,6867165,8899998258.07,3691624248.8424,387461831,448578819,1187963124
2008-03-06,23.18,23.38,22.23,22.28,4986363,8632649594.68,3689888248.8129,387461831,448578819,1187963124
2008-03-07,21.9,22.35,21.28,21.32,3447866,8260686236.92,3660877669.7147,387461831,448578819,1187963124
2008-03-10,21.09,21.25,20.18,20.22,3094530,7834478222.82,3522459793.2517,387461831,448578819,1187963124
2008-03-11,20.3,20.98,19.2,20.5,5871888,7942967535.5,3505020753.3685,387461831,448578819,1187963124
2008-03-12,20.9,21.12,19.6,19.8,5093282,7671744253.8,3450749938.3885,387461831,448578819,1187963124
2008-03-13,19.68,20.1,18.31,18.98,6903128,7354025552.38,3412608896.2926,387461831,448578819,1187963124
2008-03-14,18.92,19.51,18.91,19.08,2647586,7392771735.48,3409949496.7642,387461831,448578819,1187963124
2008-03-17,19.0,19.21,17.17,17.21,2511611,6668218111.51,3171478447.333,387461831,448578819,1187963124
2008-03-18,17.21,17.48,15.49,15.5,5669677,6005658380.5,2858018656.1612,387461831,448578819,1187963124
2008-03-19,15.9,16.85,15.85,16.4,4778171,6354374028.4,2959803074.2233,387461831,448578819,1187963124
2008-03-20,16.4,18.0,15.42,17.81,8506263,6900695210.11,3076038638.3711,387461831,448578819,1187963124
2008-03-21,17.78,18.88,17.32,17.77,8994282,6885196736.87,3159364666.0417,387461831,448578819,1187963124
2008-03-24,18.0,18.35,17.14,17.15,5472368,6644970401.65,3050111679.7905,387461831,448578819,1187963124
2008-03-25,16.88,18.68,16.5,18.55,8477006,7187416965.05,3146289221.4782,387461831,448578819,1187963124
2008-03-26,18.72,19.65,18.42,19.01,8664397,7365649407.31,3178963478.3647,387461831,448578819,1187963124
2008-03-27,18.55,19.34,18.3,18.4,5462602,7129297690.4,3084942883.0703,387461831,448578819,1187963124
2008-03-28,18.01,19.4,17.7,19.3,8098443,7478013338.3,3206700587.0536,387461831,448578819,1187963124
2008-03-31,18.6,19.1,17.8,18.04,3313115,6989811431.24,3046571585.4667,387461831,448578819,1187963124
2008-04-01,18.05,18.1,16.24,16.24,5854244,6292380135.44,2823764639.2477,387461831,448578819,1187963124
2008-04-02,16.28,16.5,14.62,14.79,10396090,5730560480.49,2765441138.9275,387461831,448578819,1187963124
2008-04-03,14.9,15.8,14.9,15.66,6083256,6067652273.46,2890228992.8331,387461831,448578819,1187963124
2008-04-07,15.55,16.8,14.92,16.6,7034447,6431866394.6,3060292445.235,387461831,448578819,1187963124
2008-04-08,16.4,17.52,16.3,16.81,6159394,6513233379.11,3100750486.6467,387461831,448578819,1187963124
2008-04-09,16.21,17.1,16.1,16.1,5481901,6238135479.1,2984082671.949,387461831,448578819,1187963124
2008-04-10,16.1,16.1,16.1,16.1,--,6238135479.1,2980497630.0275,387461831,448578819,1187963124
2008-04-11,17.0,17.3,16.68,16.93,5981807,6559728798.83,3077173453.0674,387461831,448578819,1187963124
2008-04-14,16.55,16.8,15.51,16.08,4360070,6230386242.48,2957780163.1811,387461831,448578819,1187963124
2008-04-15,16.01,17.25,15.3,17.2,7336011,6664343493.2,3133201216.7078,387461831,448578819,1187963124
2008-04-16,17.14,17.51,16.65,17.0,5357777,6586851127.0,3144614676.7469,387461831,448578819,1187963124
2008-04-17,16.88,17.5,15.87,16.29,6638136,6311753226.99,3090172639.2316,387461831,448578819,1187963124
2008-04-18,16.22,17.09,15.58,15.9,5319419,6160643112.9,3038339805.275,387461831,448578819,1187963124
2008-04-21,17.47,17.47,16.13,16.69,6482782,6466737959.39,3125743190.1209,387461831,448578819,1187963124
2008-04-22,16.48,17.0,15.6,16.63,2964801,6443490249.53,3125688508.3629,387461831,448578819,1187963124
2008-04-23,16.58,17.65,16.38,17.52,5804609,6788331279.12,3259151966.3438,387461831,448578819,1187963124
2008-04-24,18.99,19.27,18.39,19.0,14344708,7361774789.0,3519566235.5797,387461831,448578819,1187963124
2008-04-25,18.68,19.29,17.99,18.48,11607892,7160294636.88,3496004229.3908,387461831,448578819,1187963124
2008-04-28,17.99,18.98,17.7,18.5,5660102,7168043873.5,3428183059.4516,387461831,448578819,1187963124
2008-04-29,18.55,19.33,18.48,19.05,7438174,7381147880.55,3461043969.9847,387461831,448578819,1187963124
